0.4328,0.038507,0.038507,0.038507,0.038507,0.038507,0.038507,0.038507,0.038507,0.038507,0.043928,0.072879,0.045016,2.0166e-17,2.6021e-18,0.014959,-0.014595,0.014959,1.7781e-17,-4.3368e-18,0.0054209,0.0057939,0.072879,-2.0166e-17,0.045016,0.014959,-6.0715e-18,-0.014595,1.5613e-17,0.014959,0.0054209,-7.3726e-18,0.0057939,0.050446,-0.022433,-0.0074745,0.022583,-0.022433,-0.037028,-0.022433,-0.017012,-0.0074745,-0.022433,-0.016639,0.072879,0.014959,4.3368e-19,7.8063e-18,0.045016,-0.037028,0.0054209,4.7705e-18,2.4178e-17,0.014959,0.0057939,-0.0994,-0.021495,-0.021495,-0.021495,-0.021495,-0.091776,-0.021495,-0.021495,-0.021495,-0.021495,-0.00074222,0.087473,-2.0491e-17,2.0817e-17,-4.0332e-17,0.0054209,-0.022433,0.045016,4.7705e-17,6.9389e-18,3.5562e-17,-0.0014526,0.06504,-0.022433,-0.022433,-0.017012,-0.022433,-0.022433,-0.022433,0.022583,-0.022433,-0.022433,-0.023886,0.087473,-1.8215e-17,0.0054209,3.1008e-17,1.1167e-17,-6.5052e-18,6.9389e-18,-9.541e-18,0.045016,-1.0842e-18,-0.078269,0.087473,0.0054209,2.3852e-17,-1.301e-18,-2.2551e-17,-2.8189e-17,1.2035e-17,-7.9797e-17,-8.6736e-18,0.045016,-0.078269,0.13249,-0.038674,-0.038674,-0.038674,-0.038674,-0.038674,-0.038674,-0.038674,-0.038674,-0.038674,-0.033253
0.038507,0.28709,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.036333,0.0074704,-0.0028433,-3.6863e-18,-1.9516e-17,0.0080743,0.016543,0.0080743,-1.4745e-17,-2.2551e-17,-0.027629,0.0056516,0.0074704,5.421e-19,-0.0028433,0.0080743,1.5938e-17,0.016543,-1.4637e-17,0.0080743,-0.027629,6.5052e-19,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,-1.1709e-17,-1.6697e-17,-0.0028433,0.0064507,-0.027629,-8.2399e-18,-1.1709e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,1.2251e-17,1.6697e-17,-1.1276e-17,-0.027629,-0.010092,-0.0028433,3.2526e-18,-2.0166e-17,-2.2551e-17,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,1.7347e-17,-0.027629,8.6736e-19,2.2877e-17,3.7405e-17,5.2042e-18,7.8063e-18,-0.0028433,-4.9873e-18,-0.011247,-0.0090723,-0.027629,1.6914e-17,6.5594e-18,3.9031e-17,2.5804e-17,1.5179e-17,2.125e-17,8.8905e-18,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.28709,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.036333,0.0074704,-0.0028433,2.4286e-17,-3.296e-17,0.0080743,0.016543,0.0080743,-3.0358e-18,1.6263e-17,-0.027629,0.0056516,0.0074704,7.1557e-18,-0.0028433,0.0080743,-7.8063e-18,0.016543,8.0231e-18,0.0080743,-0.027629,-6.9389e-18,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,-3.6863e-17,1.3878e-17,-0.0028433,0.0064507,-0.027629,-1.9082e-17,-2.2985e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,1.3878e-17,6.9389e-18,6.9389e-18,-0.027629,-0.010092,-0.0028433,0,0,4.2067e-17,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,2.6021e-18,-0.027629,-2.8623e-17,-2.3419e-17,-2.266e-17,-2.4666e-17,2.0166e-17,-0.0028433,-1.1276e-17,-0.011247,-0.0090723,-0.027629,-2.2985e-17,1.2739e-17,-6.9389e-18,7.8063e-18,4.3368e-19,-3.6429e-17,-3.4694e-18,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.28709,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.036333,0.0074704,-0.0028433,-1.3336e-17,-3.1225e-17,0.0080743,0.016543,0.0080743,1.648e-17,-1.5179e-17,-0.027629,0.0056516,0.0074704,-2.5153e-17,-0.0028433,0.0080743,-3.0358e-17,0.016543,-2.0817e-17,0.0080743,-0.027629,1.9082e-17,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,-6.9389e-18,-2.6021e-18,-0.0028433,0.0064507,-0.027629,-3.5562e-17,-1.7781e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,-4.8572e-17,3.1659e-17,2.7756e-17,-0.027629,-0.010092,-0.0028433,-2.949e-17,-1.0408e-17,-3.0358e-17,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,4.7705e-18,-0.027629,2.8623e-17,3.7513e-17,-2.6021e-17,-3.296e-17,1.3878e-17,-0.0028433,6.9389e-18,-0.011247,-0.0090723,-0.027629,-3.296e-17,-6.9389e-18,2.2551e-17,-2.4286e-17,-2.4286e-17,-1.7347e-18,-1.3607e-17,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.063961,0.28709,0.063961,0.063961,0.063961,0.063961,0.063961,0.036333,0.0074704,-0.0028433,8.1315e-20,-9.3241e-18,0.0080743,0.016543,0.0080743,8.0231e-18,4.3368e-18,-0.027629,0.0056516,0.0074704,-1.9516e-18,-0.0028433,0.0080743,-5.8547e-18,0.016543,-5.8547e-18,0.0080743,-0.027629,1.0408e-17,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,-1.301e-18,7.2642e-18,-0.0028433,0.0064507,-0.027629,-3.6321e-18,-4.7705e-18,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,-1.6155e-17,-9.9747e-18,5.421e-19,-0.027629,-0.010092,-0.0028433,3.4694e-18,-5.6379e-18,1.236e-17,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,-2.7756e-17,-0.027629,-1.3227e-17,7.3726e-17,0,6.245e-17,-7.1557e-18,-0.0028433,-3.4694e-18,-0.011247,-0.0090723,-0.027629,3.7297e-17,2.1684e-18,-1.8648e-17,7.5894e-18,-2.2768e-18,-5.5511e-17,5.6379e-18,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.063961,0.063961,0.28709,0.063961,0.063961,0.063961,0.063961,0.036333,0.0074704,-0.0028433,1.5179e-17,-1.7957e-18,0.0080743,0.016543,0.0080743,-1.9949e-17,6.6678e-18,-0.027629,0.0056516,0.0074704,8.9057e-18,-0.0028433,0.0080743,4.3368e-17,0.016543,-6.0715e-18,0.0080743,-0.027629,8.6736e-18,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,5.4644e-17,4.3585e-17,-0.0028433,0.0064507,-0.027629,6.9389e-18,1.7266e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,-2.1684e-18,-3.4694e-17,1.5613e-17,-0.027629,-0.010092,-0.0028433,2.5153e-17,2.3852e-17,-6.0715e-18,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,-4.8789e-18,-0.027629,-2.1521e-17,-9.4326e-18,-6.7221e-18,-1.1709e-17,8.6736e-19,-0.0028433,6.7221e-18,-0.011247,-0.0090723,-0.027629,-5.6379e-18,-3.3827e-17,-3.4694e-18,9.541e-18,3.0358e-17,1.3878e-17,-3.3827e-17,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.063961,0.063961,0.063961,0.28709,0.063961,0.063961,0.063961,0.036333,0.0074704,-0.0028433,-4.3368e-17,-1.7347e-17,0.0080743,0.016543,0.0080743,-2.0817e-17,-8.2399e-18,-0.027629,0.0056516,0.0074704,2.1684e-18,-0.0028433,0.0080743,-2.8623e-17,0.016543,-1.2143e-17,0.0080743,-0.027629,-4.5103e-17,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,-2.0817e-17,-1.6046e-17,-0.0028433,0.0064507,-0.027629,3.4694e-18,1.7347e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,5.2638e-17,1.5613e-17,-3.296e-17,-0.027629,-0.010092,-0.0028433,9.3241e-18,-3.2092e-17,-4.3368e-18,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,-4.0373e-17,-0.027629,3.2526e-18,-2.6021e-18,-2.9057e-17,1.4311e-17,-4.2284e-17,-0.0028433,1.5179e-18,-0.011247,-0.0090723,-0.027629,4.0766e-17,4.7705e-17,-2.7756e-17,8.5381e-18,2.8623e-17,-1.1276e-17,3.6429e-17,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.28709,0.063961,0.063961,0.036333,0.0074704,-0.0028433,-4.3368e-17,9.3675e-17,0.0080743,0.016543,0.0080743,4.5103e-17,2.0817e-17,-0.027629,0.0056516,0.0074704,5.1174e-17,-0.0028433,0.0080743,-1.9949e-17,0.016543,1.1059e-17,0.0080743,-0.027629,2.1684e-17,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,2.0383e-17,-1.4745e-17,-0.0028433,0.0064507,-0.027629,1.9949e-17,-6.5052e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,1.9082e-17,-1.5179e-17,7.1015e-18,-0.027629,-0.010092,-0.0028433,-1.0408e-17,1.7347e-18,-3.3393e-17,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,2.6021e-17,-0.027629,2.0817e-17,-8.0231e-18,-1.9082e-17,1.8215e-17,-1.7347e-17,-0.0028433,4.1742e-18,-0.011247,-0.0090723,-0.027629,-3.4478e-17,-1.3878e-17,-2.0817e-17,-9.1073e-18,-4.597e-17,-9.2157e-18,3.0629e-18,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.28709,0.063961,0.036333,0.0074704,-0.0028433,1.5179e-17,6.9389e-18,0.0080743,0.016543,0.0080743,-1.1086e-17,4.1471e-18,-0.027629,0.0056516,0.0074704,-3.4694e-18,-0.0028433,0.0080743,1.4311e-17,0.016543,9.541e-18,0.0080743,-0.027629,5.3126e-18,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,2.2118e-17,2.5153e-17,-0.0028433,0.0064507,-0.027629,1.2577e-17,1.7998e-17,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,8.0231e-18,-3.6212e-17,-6.4781e-18,-0.027629,-0.010092,-0.0028433,-2.5153e-17,1.8215e-17,6.5052e-18,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,-4.3368e-19,-0.027629,1.8431e-18,1.5613e-17,7.8063e-18,-1.854e-17,3.4694e-18,-0.0028433,2.2551e-17,-0.011247,-0.0090723,-0.027629,-1.5179e-18,-3.2526e-18,1.8757e-17,1.7347e-17,3.4694e-17,-8.6736e-18,-2.2118e-17,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
0.038507,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.063961,0.28709,0.036333,0.0074704,-0.0028433,-4.2826e-18,-1.6697e-17,0.0080743,0.016543,0.0080743,-4.6621e-18,-7.3726e-18,-0.027629,0.0056516,0.0074704,-1.3952e-17,-0.0028433,0.0080743,4.4994e-18,0.016543,-3.0358e-18,0.0080743,-0.027629,1.1059e-17,0.0056516,-0.0026216,-0.010092,-0.0020177,-0.012935,-0.010092,0.0064507,-0.010092,-0.037721,-0.0020177,-0.010092,-0.0044404,0.0074704,0.0080743,1.7347e-18,2.1684e-19,-0.0028433,0.0064507,-0.027629,-1.648e-17,-6.9389e-18,0.0080743,0.0056516,-0.012871,-0.026241,-0.026241,-0.026241,-0.026241,-0.03388,-0.026241,-0.026241,-0.026241,-0.026241,-0.012515,-0.0090723,-4.5428e-17,3.2526e-19,-1.1493e-17,-0.027629,-0.010092,-0.0028433,-2.2294e-18,-1.0842e-17,-1.4386e-17,0.014559,-0.019164,-0.010092,-0.010092,-0.037721,-0.010092,-0.010092,-0.010092,-0.012935,-0.010092,-0.010092,0.0044668,-0.0090723,-2.7539e-17,-0.027629,-4.6187e-17,-1.8215e-17,2.0817e-17,4.7054e-17,0,-0.0028433,-4.3368e-18,-0.011247,-0.0090723,-0.027629,3.9899e-17,1.3878e-17,2.1088e-17,-1.6046e-17,-1.5829e-17,7.8063e-18,9.4326e-18,-0.0028433,-0.011247,-0.011916,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,0.013538,-0.01409
